nconst,had_prior_experience,movie_count,roles,firstYear,movies_directed_after_first
nm0083015,0,0.0,,2003.0,3
nm0034027,0,0.0,,2004.0,0
nm0937800,1,5.0,['editor'],2003.0,2
nm0204989,1,1.0,['actor'],2003.0,1
nm1022116,0,0.0,,2003.0,1
nm0111520,1,1.0,['actress'],2005.0,0
nm1271540,0,0.0,,2003.0,0
nm1270946,0,0.0,,2003.0,1
nm0730296,0,0.0,,2003.0,0
nm1281881,0,0.0,,2005.0,1
nm1270954,0,0.0,,2003.0,0
nm1270959,0,0.0,,2006.0,0
nm1275476,0,0.0,,2004.0,0
nm0074311,0,0.0,,2003.0,3
nm1417409,0,0.0,,2003.0,2
nm0862932,1,7.0,['actor'],2003.0,3
nm1249643,0,0.0,,2003.0,1
nm1294961,0,0.0,,2003.0,4
nm1294962,0,0.0,,2003.0,4
nm1306443,0,0.0,,2003.0,6
nm0412092,0,0.0,,2004.0,0
nm0898464,0,0.0,,2003.0,0
nm0304091,1,1.0,['actress'],2003.0,3
nm0952958,0,0.0,,2003.0,0
nm1276329,0,0.0,,2003.0,1
nm0338064,0,0.0,,2004.0,0
nm0996471,0,0.0,,2003.0,5
nm0565336,1,1.0,['actor'],2003.0,6
nm0420941,0,0.0,,2003.0,2
nm1278446,0,0.0,,2003.0,2
nm1284498,0,0.0,,2003.0,0
nm1282156,0,0.0,,2003.0,1
nm1521023,0,0.0,,2003.0,0
nm1284527,0,0.0,,2004.0,0
nm0333804,1,8.0,"['actor', 'writer']",2003.0,2
nm1285613,0,0.0,,2003.0,1
nm0044835,1,1.0,['editor'],2003.0,1
nm1283186,0,0.0,,2003.0,1
nm0553662,1,2.0,"['producer', 'writer']",2003.0,13
nm1098972,0,0.0,,2003.0,3
nm1252613,1,1.0,['editor'],2003.0,2
nm1285607,0,0.0,,2003.0,3
nm1284464,0,0.0,,2004.0,10
nm9426285,1,1.0,['writer'],2003.0,0
nm1284696,0,0.0,,2003.0,1
nm0899464,0,0.0,,2004.0,0
nm1295213,0,0.0,,2003.0,1
nm1285615,0,0.0,,2003.0,0
nm1416429,0,0.0,,2003.0,2
nm1283853,0,0.0,,2003.0,5
nm0587283,0,0.0,,2003.0,0
nm0193387,1,2.0,"['cinematographer', 'writer']",2003.0,1
nm1306585,1,1.0,['writer'],2003.0,0
nm1282151,0,0.0,,2003.0,0
nm1282975,0,0.0,,2003.0,0
nm0913103,0,0.0,,2003.0,0
nm1282950,0,0.0,,2003.0,1
nm1286892,0,0.0,,2003.0,5
nm0602128,0,0.0,,2003.0,4
nm1020749,0,0.0,,2003.0,1
nm1282146,0,0.0,,2003.0,0
nm0502072,0,0.0,,2003.0,2
nm0310553,1,3.0,"['actress', 'editor']",2003.0,2
nm1285616,0,0.0,,2003.0,0
nm1284523,0,0.0,,2003.0,0
nm1096212,0,0.0,,2003.0,7
nm1288611,0,0.0,,2003.0,3
nm0943301,0,0.0,,2003.0,1
nm1287877,0,0.0,,2009.0,2
nm0154870,1,2.0,['actress'],2003.0,2
nm1168749,0,0.0,,2003.0,8
nm1288010,0,0.0,,2003.0,7
nm1470990,0,0.0,,2003.0,0
nm1287467,0,0.0,,2004.0,5
nm0956165,0,0.0,,2004.0,0
nm0214606,0,0.0,,2004.0,0
nm0848892,0,0.0,,2003.0,6
nm1293263,0,0.0,,2003.0,0
nm0322672,1,1.0,['composer'],2003.0,2
nm0325858,1,6.0,['editor'],2006.0,0
nm0074099,1,3.0,"['actor', 'writer']",2005.0,0
nm0184947,1,2.0,['writer'],2003.0,1
nm0048130,0,0.0,,2004.0,0
nm0384864,0,0.0,,2004.0,0
nm1324360,0,0.0,,2003.0,0
nm0175775,0,0.0,,2004.0,0
nm1209316,1,2.0,['actor'],2003.0,0
nm1298732,0,0.0,,2003.0,0
nm1302154,0,0.0,,2003.0,1
nm1303240,0,0.0,,2003.0,0
nm0263943,1,4.0,"['producer', 'actor', 'writer']",2004.0,0
nm1268543,1,1.0,['writer'],2004.0,1
nm0739482,0,0.0,,2003.0,0
nm1145057,0,0.0,,2003.0,6
nm2022591,0,0.0,,2004.0,0
nm1300053,0,0.0,,2003.0,0
nm1223910,0,0.0,,2003.0,7
nm0012541,1,1.0,['writer'],2003.0,9
nm0660413,0,0.0,,2004.0,1
nm0006901,1,5.0,['editor'],2003.0,1
nm1291381,1,4.0,['actor'],2003.0,1
nm0190890,0,0.0,,2003.0,0
nm0007134,0,0.0,,2004.0,3
nm0267323,1,2.0,"['producer', 'writer']",2004.0,0
nm0128675,0,0.0,,2003.0,0
nm0568855,0,0.0,,2003.0,0
nm1363374,0,0.0,,2003.0,3
nm1301005,0,0.0,,2005.0,1
nm0023159,1,1.0,['cinematographer'],2003.0,0
nm0515303,1,1.0,['writer'],2007.0,0
nm1056677,0,0.0,,2004.0,1
nm0134678,0,0.0,,2004.0,0
nm1335623,0,0.0,,2003.0,20
nm1301035,0,0.0,,2005.0,0
nm0295105,1,4.0,['producer'],2003.0,3
nm0606452,0,0.0,,2004.0,0
nm1305425,0,0.0,,2003.0,2
nm1233815,1,2.0,['writer'],2003.0,1
nm1397301,0,0.0,,2003.0,8
nm1667633,0,0.0,,2003.0,0
nm0141127,1,3.0,['writer'],2003.0,2
nm1168446,0,0.0,,2003.0,0
nm1308197,0,0.0,,2003.0,1
nm0760120,0,0.0,,2003.0,0
nm0768289,0,0.0,,2003.0,1
nm1303684,0,0.0,,2003.0,0
nm1304604,0,0.0,,2003.0,0
nm1306200,0,0.0,,2004.0,5
nm1350325,0,0.0,,2003.0,0
nm0269440,1,2.0,['writer'],2004.0,3
nm0107896,1,2.0,['writer'],2004.0,1
nm1158974,0,0.0,,2004.0,0
nm1310829,0,0.0,,2003.0,4
nm1310475,0,0.0,,2003.0,0
nm0894354,1,1.0,['actor'],2003.0,4
nm1309091,0,0.0,,2003.0,0
nm1311505,0,0.0,,2003.0,0
nm0974025,0,0.0,,2003.0,0
nm1210614,0,0.0,,2003.0,7
nm0703975,0,0.0,,2003.0,2
nm0256189,0,0.0,,2005.0,2
nm0163375,0,0.0,,2004.0,0
nm1309314,0,0.0,,2003.0,1
nm0240226,0,0.0,,2003.0,0
nm1310521,1,1.0,['writer'],2003.0,1
nm1312629,0,0.0,,2003.0,8
nm1334468,0,0.0,,2004.0,5
nm1311620,0,0.0,,2004.0,1
nm0470130,1,11.0,['actor'],2003.0,0
nm0226323,1,2.0,['actor'],2003.0,3
nm1309528,0,0.0,,2003.0,1
nm1310022,0,0.0,,2003.0,0
nm1309839,0,0.0,,2007.0,0
nm0456241,1,3.0,['actor'],2003.0,0
nm1309083,1,1.0,['writer'],2003.0,0
nm1309700,0,0.0,,2006.0,0
nm0074723,0,0.0,,2004.0,0
nm1309092,0,0.0,,2003.0,0
nm0350515,0,0.0,,2003.0,1
nm1089200,0,0.0,,2005.0,1
nm1357851,0,0.0,,2003.0,1
nm0004986,1,3.0,['actress'],2003.0,0
nm1315461,0,0.0,,2004.0,0
nm0307302,0,0.0,,2003.0,0
nm0135269,0,0.0,,2003.0,0
nm0569891,0,0.0,,2005.0,5
nm1317258,0,0.0,,2003.0,1
nm1314203,0,0.0,,2003.0,2
nm0311303,0,0.0,,2003.0,0
nm1313798,0,0.0,,2003.0,2
nm1381182,0,0.0,,2003.0,0
nm1312872,0,0.0,,2003.0,0
nm1313313,0,0.0,,2003.0,0
nm1316607,0,0.0,,2005.0,1
nm1315493,0,0.0,,2003.0,0
nm1318367,0,0.0,,2003.0,0
nm0267174,0,0.0,,2003.0,0
nm1437189,0,0.0,,2004.0,4
nm0261629,0,0.0,,2003.0,8
nm1319852,0,0.0,,2003.0,7
nm1318445,0,0.0,,2004.0,0
nm1318228,0,0.0,,2003.0,1
nm1316050,0,0.0,,2003.0,2
nm1319883,0,0.0,,2004.0,1
nm1319671,0,0.0,,2004.0,5
nm1319821,1,14.0,"['editor', 'actor']",2003.0,2
nm1318608,0,0.0,,2003.0,0
nm1319884,0,0.0,,2004.0,0
nm1317952,0,0.0,,2005.0,0
nm1340910,0,0.0,,2003.0,0
nm1323341,0,0.0,,2003.0,0
nm1322156,0,0.0,,2003.0,2
nm1367563,0,0.0,,2004.0,1
nm1325485,0,0.0,,2004.0,0
nm0608999,0,0.0,,2003.0,6
nm0306878,1,1.0,['actor'],2003.0,0
nm0606298,0,0.0,,2003.0,0
nm0837977,1,1.0,['editor'],2004.0,2
nm0436379,1,2.0,['actor'],2003.0,4
nm1322349,0,0.0,,2003.0,3
nm0241870,1,2.0,['actor'],2003.0,1
nm1141083,1,2.0,['actor'],2004.0,6
nm1698387,0,0.0,,2005.0,5
nm0630022,0,0.0,,2003.0,2
nm0248208,0,0.0,,2003.0,0
nm1323147,0,0.0,,2003.0,1
nm1322784,0,0.0,,2005.0,0
nm1321900,0,0.0,,2003.0,0
nm0843588,0,0.0,,2003.0,0
nm0564491,0,0.0,,2003.0,1
nm0008409,1,1.0,['actor'],2005.0,8
nm1328534,0,0.0,,2003.0,0
nm1329166,0,0.0,,2003.0,4
nm1327196,0,0.0,,2003.0,0
nm0199474,0,0.0,,2003.0,0
nm0096625,0,0.0,,2005.0,2
nm13205044,0,0.0,,2007.0,0
nm8810081,0,0.0,,2003.0,1
nm0722047,0,0.0,,2003.0,0
nm2287741,1,1.0,['writer'],2003.0,3
nm0819715,1,2.0,['editor'],2006.0,3
nm0863120,1,16.0,['actor'],2003.0,6
nm1327833,0,0.0,,2003.0,0
nm1011749,0,0.0,,2004.0,1
nm0760411,1,1.0,['writer'],2003.0,2
nm0099378,1,15.0,['actor'],2003.0,2
nm1387784,0,0.0,,2003.0,1
nm1329170,0,0.0,,2003.0,2
nm1594773,0,0.0,,2003.0,0
nm0187558,1,4.0,['production_designer'],2003.0,1
nm0278833,1,1.0,['cinematographer'],2003.0,0
nm0389647,0,0.0,,2003.0,3
nm0826541,0,0.0,,2005.0,12
nm0509633,0,0.0,,2003.0,2
nm1335624,1,1.0,['writer'],2003.0,0
nm1105668,1,1.0,['actor'],2004.0,1
nm1292543,0,0.0,,2003.0,0
nm1333757,0,0.0,,2003.0,4
nm0769840,1,1.0,['writer'],2004.0,0
nm0073688,1,1.0,['writer'],2004.0,0
nm0541635,1,1.0,['writer'],2004.0,0
nm0635415,1,1.0,['cinematographer'],2003.0,0
nm0262049,1,1.0,['production_designer'],2004.0,1
nm1101339,0,0.0,,2003.0,5
nm0904274,0,0.0,,2004.0,1
nm1334961,0,0.0,,2004.0,2
nm0227822,1,1.0,['actor'],2004.0,0
nm1334631,0,0.0,,2003.0,0
nm0554454,0,0.0,,2003.0,0
nm1618130,0,0.0,,2003.0,1
nm1014801,0,0.0,,2003.0,0
nm0626090,1,7.0,['actor'],2003.0,26
nm0325374,1,1.0,['writer'],2003.0,2
nm1321990,0,0.0,,2003.0,0
nm0773741,1,3.0,"['actor', 'writer']",2003.0,0
nm1333318,0,0.0,,2003.0,0
nm1333717,0,0.0,,2003.0,0
nm0440604,1,5.0,['writer'],2003.0,21
nm1332411,0,0.0,,2003.0,3
nm0622288,1,4.0,['writer'],2004.0,0
nm1336296,0,0.0,,2003.0,1
nm0178530,1,37.0,"['cinematographer', 'producer']",2003.0,2
nm1033517,0,0.0,,2005.0,4
nm1350518,0,0.0,,2003.0,2
nm1007823,1,1.0,['writer'],2003.0,2
nm0769778,1,1.0,['writer'],2003.0,0
nm1334594,0,0.0,,2003.0,0
nm0570912,1,2.0,['actor'],2004.0,7
nm0003768,1,1.0,['writer'],2003.0,0
nm0710272,1,1.0,['actor'],2003.0,4
nm0525224,0,0.0,,2003.0,3
nm1340911,0,0.0,,2007.0,0
nm0368602,1,1.0,['producer'],2004.0,0
nm1339588,0,0.0,,2003.0,0
nm0860707,1,2.0,"['editor', 'writer']",2003.0,3
nm0034754,0,0.0,,2004.0,4
nm1340285,0,0.0,,2003.0,0
nm0004034,1,1.0,['actress'],2003.0,1
nm0662707,0,0.0,,2003.0,0
nm0110668,1,2.0,"['actor', 'writer']",2004.0,0
nm1338794,0,0.0,,2003.0,1
nm1339873,0,0.0,,2003.0,0
nm0498270,0,0.0,,2003.0,3
nm0435518,0,0.0,,2005.0,0
nm1250431,0,0.0,,2004.0,0
nm1341944,0,0.0,,2004.0,4
nm1344489,0,0.0,,2003.0,0
nm1341884,0,0.0,,2003.0,0
nm1341518,0,0.0,,2003.0,2
nm0478410,0,0.0,,2003.0,2
nm1343100,0,0.0,,2003.0,4
nm0235770,0,0.0,,2003.0,3
nm1341976,0,0.0,,2003.0,1
nm0326548,0,0.0,,2003.0,0
nm1136674,0,0.0,,2004.0,5
nm0903838,0,0.0,,2003.0,5
nm1345923,0,0.0,,2003.0,1
nm1189063,1,1.0,['writer'],2003.0,0
nm1346364,0,0.0,,2003.0,1
nm0004915,1,1.0,['actress'],2003.0,0
nm1277226,1,1.0,['actor'],2005.0,3
nm1326497,0,0.0,,2003.0,1
nm0688636,0,0.0,,2003.0,6
nm0847659,0,0.0,,2003.0,0
nm1346769,0,0.0,,2005.0,2
nm1114829,0,0.0,,2003.0,7
nm1345249,0,0.0,,2003.0,0
nm1555287,0,0.0,,2004.0,3
nm1348558,0,0.0,,2004.0,1
nm0004522,0,0.0,,2004.0,0
nm1347350,0,0.0,,2003.0,3
nm1344643,0,0.0,,2003.0,4
nm0596617,1,1.0,['cinematographer'],2003.0,0
nm0254922,0,0.0,,2003.0,1
nm0506570,0,0.0,,2003.0,0
nm1347425,0,0.0,,2003.0,0
nm1346102,0,0.0,,2003.0,2
nm0750599,0,0.0,,2004.0,1
nm1346477,0,0.0,,2003.0,9
nm1347493,0,0.0,,2003.0,0
nm1346562,0,0.0,,2003.0,2
nm1106629,1,2.0,"['actress', 'cinematographer']",2003.0,3
nm0186964,0,0.0,,2005.0,0
nm1260783,0,0.0,,2003.0,1
nm0411459,0,0.0,,2003.0,0
nm1338685,0,0.0,,2003.0,0
nm1340889,0,0.0,,2003.0,0
nm1346092,1,1.0,['actor'],2003.0,3
nm0919102,0,0.0,,2005.0,0
nm1346024,0,0.0,,2003.0,1
nm0675094,1,4.0,['cinematographer'],2003.0,0
nm0215534,0,0.0,,2004.0,2
nm1349372,0,0.0,,2004.0,0
nm1352313,1,1.0,['producer'],2003.0,0
nm1349376,0,0.0,,2005.0,8
nm1342353,0,0.0,,2003.0,0
nm1353172,0,0.0,,2004.0,0
nm0571639,1,3.0,"['producer', 'actor']",2003.0,0
nm0273836,1,1.0,['actor'],2003.0,0
nm1023919,1,1.0,['actor'],2005.0,8
nm1353141,0,0.0,,2003.0,0
nm1349380,0,0.0,,2003.0,2
nm1350973,0,0.0,,2005.0,0
nm1351311,0,0.0,,2004.0,0
nm1349375,0,0.0,,2003.0,0
nm0831519,1,2.0,['cinematographer'],2003.0,0
nm1352171,0,0.0,,2003.0,0
nm1350104,0,0.0,,2003.0,0
nm1350566,0,0.0,,2003.0,0
nm0458700,0,0.0,,2003.0,0
nm1285750,0,0.0,,2003.0,0
nm1350706,0,0.0,,2004.0,4
nm1012525,0,0.0,,2003.0,8
nm1007393,1,1.0,['cinematographer'],2003.0,0
nm0219974,0,0.0,,2003.0,0
nm1321474,0,0.0,,2003.0,0
nm1349857,0,0.0,,2003.0,0
nm1897501,0,0.0,,2003.0,0
nm1369705,0,0.0,,2005.0,0
nm0975026,0,0.0,,2004.0,1
nm1355169,0,0.0,,2003.0,0
nm1354680,0,0.0,,2005.0,0
nm1166467,1,1.0,['actor'],2003.0,0
nm1491255,0,0.0,,2004.0,0
nm0692201,0,0.0,,2004.0,0
nm0316306,1,1.0,['producer'],2003.0,7
nm1355506,0,0.0,,2003.0,1
nm1354216,0,0.0,,2008.0,0
nm1355835,0,0.0,,2008.0,0
nm0575707,0,0.0,,2003.0,2
nm1356032,1,1.0,['actor'],2003.0,6
nm0275044,1,1.0,['writer'],2004.0,3
nm0810107,1,1.0,['actor'],2004.0,0
nm0975182,1,1.0,['writer'],2005.0,0
nm1353994,0,0.0,,2003.0,0
nm1354699,0,0.0,,2003.0,2
nm1356198,0,0.0,,2003.0,5
nm0017991,0,0.0,,2006.0,0
nm1357847,0,0.0,,2004.0,0
nm1355376,0,0.0,,2004.0,0
nm1357858,0,0.0,,2004.0,0
nm5588747,0,0.0,,2004.0,0
nm0239803,1,1.0,['actress'],2003.0,2
nm1355369,0,0.0,,2005.0,2
nm1354893,0,0.0,,2003.0,1
nm0499448,1,7.0,['producer'],2004.0,4
nm0881126,0,0.0,,2004.0,1
nm1354545,0,0.0,,2003.0,0
nm0136160,0,0.0,,2006.0,0
nm1153907,1,2.0,['producer'],2006.0,2
nm0688489,1,1.0,['actor'],2004.0,0
nm0688490,0,0.0,,2004.0,3
nm0452299,0,0.0,,2004.0,0
nm1335402,1,1.0,['cinematographer'],2003.0,1
nm0905664,0,0.0,,2003.0,0
nm1354600,0,0.0,,2003.0,1
nm1354899,0,0.0,,2003.0,0
nm0714853,1,1.0,['writer'],2003.0,6
nm0133899,1,13.0,['actor'],2006.0,3
nm1126428,0,0.0,,2004.0,4
nm0380953,0,0.0,,2003.0,0
nm1361904,0,0.0,,2003.0,2
nm1536577,1,1.0,['producer'],2003.0,0
nm0083216,0,0.0,,2003.0,0
nm0571964,1,1.0,['actor'],2004.0,0
nm0414423,1,1.0,['producer'],2004.0,2
nm1359700,0,0.0,,2003.0,2
nm1360550,1,1.0,['writer'],2003.0,0
nm0863674,0,0.0,,2003.0,5
nm1359149,0,0.0,,2004.0,0
nm1268037,0,0.0,,2004.0,0
nm0094365,0,0.0,,2003.0,0
nm0409663,0,0.0,,2003.0,0
nm1360676,0,0.0,,2003.0,0
nm1361905,0,0.0,,2003.0,0
nm0745861,1,1.0,['actor'],2004.0,0
nm1359859,0,0.0,,2003.0,0
nm1360305,0,0.0,,2004.0,2
nm0650183,1,1.0,['producer'],2003.0,0
nm1360971,0,0.0,,2004.0,5
nm0223606,1,3.0,['writer'],2003.0,12
nm0813439,0,0.0,,2005.0,2
nm0474908,1,7.0,"['actor', 'writer']",2003.0,0
nm0670029,1,1.0,['actor'],2007.0,1
nm1359500,0,0.0,,2005.0,0
nm1348697,0,0.0,,2003.0,1
nm1360585,0,0.0,,2003.0,0
nm0474791,0,0.0,,2003.0,4
nm1360551,0,0.0,,2003.0,0
nm1360251,0,0.0,,2003.0,2
nm1361918,0,0.0,,2003.0,0
nm1360281,0,0.0,,2006.0,1
nm0775358,0,0.0,,2004.0,1
nm0192470,0,0.0,,2003.0,0
nm1360184,0,0.0,,2003.0,0
nm1360295,0,0.0,,2003.0,0
nm0876783,1,1.0,['editor'],2004.0,3
nm0165679,1,8.0,['editor'],2003.0,0
nm0471966,0,0.0,,2003.0,2
nm0935172,0,0.0,,2003.0,3
nm0801055,0,0.0,,2004.0,1
nm0704378,1,2.0,['writer'],2005.0,0
nm1158909,0,0.0,,2003.0,0
nm2337009,0,0.0,,2008.0,0
nm1372130,0,0.0,,2004.0,2
nm0700880,1,3.0,"['actor', 'writer']",2004.0,0
nm0005401,1,7.0,['actor'],2004.0,0
nm0066960,1,8.0,"['cinematographer', 'writer']",2003.0,0
nm0179959,1,9.0,"['producer', 'actor']",2005.0,0
nm1378741,0,0.0,,2003.0,4
nm1364168,0,0.0,,2003.0,0
nm0811583,0,0.0,,2004.0,10
nm0335138,1,1.0,['cinematographer'],2004.0,3
nm0489762,0,0.0,,2003.0,0
nm0835299,1,2.0,['writer'],2004.0,1
nm0354227,0,0.0,,2004.0,0
nm1364217,0,0.0,,2004.0,1
nm0049235,1,14.0,['actor'],2003.0,2
nm0553796,1,1.0,['actor'],2008.0,2
nm0480833,0,0.0,,2003.0,1
nm0482232,0,0.0,,2003.0,7
nm1363436,0,0.0,,2003.0,0
nm0061394,1,3.0,['composer'],2003.0,4
nm0885338,0,0.0,,2004.0,3
nm1106497,1,2.0,['writer'],2003.0,1
nm0994251,1,1.0,['actress'],2004.0,2
nm1387840,0,0.0,,2003.0,1
nm1237597,1,4.0,"['editor', 'cinematographer']",2004.0,0
nm0609981,1,2.0,['actor'],2004.0,4
nm1389009,0,0.0,,2004.0,0
nm1367682,1,1.0,['cinematographer'],2003.0,0
nm1309413,0,0.0,,2003.0,0
nm1367698,0,0.0,,2004.0,1
nm1368161,0,0.0,,2004.0,1
nm1368275,0,0.0,,2004.0,0
nm1236670,0,0.0,,2004.0,0
nm1367275,0,0.0,,2003.0,0
nm1368326,0,0.0,,2003.0,1
nm1366580,0,0.0,,2003.0,0
nm1366098,0,0.0,,2003.0,0
nm1077168,0,0.0,,2003.0,6
nm0742125,0,0.0,,2004.0,1
nm1267029,0,0.0,,2004.0,4
nm1098493,0,0.0,,2004.0,5
nm1367315,0,0.0,,2004.0,0
nm1184203,1,2.0,"['cinematographer', 'producer']",2004.0,0
nm0158851,0,0.0,,2004.0,2
nm1368998,0,0.0,,2003.0,0
nm0274101,0,0.0,,2003.0,1
nm0170740,0,0.0,,2004.0,0
nm1029851,1,1.0,['cinematographer'],2003.0,2
nm1127331,0,0.0,,2003.0,2
nm0007158,1,2.0,"['editor', 'writer']",2004.0,1
nm1241900,0,0.0,,2003.0,1
nm1392007,0,0.0,,2004.0,0
nm0373795,0,0.0,,2003.0,0
nm1362851,0,0.0,,2003.0,0
nm0464123,1,5.0,['writer'],2004.0,1
nm1158188,0,0.0,,2003.0,2
nm0288144,0,0.0,,2003.0,13
nm1823216,0,0.0,,2003.0,10
nm1370753,0,0.0,,2005.0,0
nm1605262,0,0.0,,2005.0,0
nm1401684,1,1.0,['cinematographer'],2005.0,0
nm1724959,0,0.0,,2003.0,0
nm0386677,1,4.0,['editor'],2003.0,0
nm1371407,0,0.0,,2003.0,0
nm1369721,0,0.0,,2003.0,1
nm0129310,1,3.0,"['producer', 'writer']",2003.0,1
nm1370221,0,0.0,,2005.0,0
nm0042748,1,7.0,"['producer', 'actor', 'writer']",2003.0,0
nm0211412,0,0.0,,2005.0,4
nm0129085,0,0.0,,2004.0,1
nm1373310,0,0.0,,2003.0,0
nm1369665,0,0.0,,2003.0,0
nm1376261,0,0.0,,2003.0,0
nm2223783,0,0.0,,2005.0,4
nm0091127,0,0.0,,2003.0,1
nm0655043,0,0.0,,2004.0,10
nm1377673,0,0.0,,2004.0,1
nm0171944,0,0.0,,2003.0,0
nm0642223,0,0.0,,2004.0,2
nm0320868,0,0.0,,2003.0,3
nm1369972,1,1.0,['production_designer'],2003.0,0
nm1157811,0,0.0,,2003.0,4
nm0047692,0,0.0,,2003.0,0
nm1351194,1,1.0,['actor'],2003.0,2
nm1100204,0,0.0,,2003.0,0
nm0308857,1,1.0,['editor'],2003.0,0
nm0528381,0,0.0,,2005.0,2
nm1375104,0,0.0,,2004.0,0
nm1371548,0,0.0,,2004.0,0
nm1370813,0,0.0,,2007.0,1
nm0291082,1,11.0,"['producer', 'writer']",2007.0,1
nm0025311,0,0.0,,2003.0,3
nm1392994,0,0.0,,2004.0,3
nm1371512,1,1.0,['actor'],2003.0,0
nm0973835,0,0.0,,2004.0,2
nm0831321,0,0.0,,2004.0,30
nm0047568,1,1.0,['actor'],2003.0,0
nm1375704,1,1.0,['actor'],2003.0,2
nm1374475,0,0.0,,2003.0,0
nm1374939,0,0.0,,2003.0,0
nm1380156,0,0.0,,2004.0,1
nm1374987,0,0.0,,2004.0,4
nm1376370,0,0.0,,2003.0,1
nm1244408,0,0.0,,2004.0,0
nm1375275,0,0.0,,2003.0,0
nm0956249,1,3.0,['actor'],2003.0,2
nm1375345,0,0.0,,2003.0,3
nm0497061,1,1.0,['cinematographer'],2003.0,0
nm1212765,0,0.0,,2004.0,7
nm0726001,1,1.0,['writer'],2004.0,0
nm1376000,0,0.0,,2004.0,1
nm0827268,0,0.0,,2004.0,2
nm0004977,1,4.0,['actor'],2003.0,0
nm1429382,0,0.0,,2004.0,2
nm0693648,0,0.0,,2003.0,6
nm0171253,1,1.0,['actor'],2006.0,0
nm0797655,1,1.0,['writer'],2003.0,6
nm0450480,0,0.0,,2003.0,0
nm0201909,0,0.0,,2003.0,0
nm2828859,0,0.0,,2003.0,1
nm1167412,0,0.0,,2004.0,7
nm1319840,0,0.0,,2003.0,0
nm1375372,0,0.0,,2004.0,1
nm1151441,0,0.0,,2004.0,1
nm1754449,0,0.0,,2004.0,0
nm1376510,0,0.0,,2004.0,1
nm0614497,0,0.0,,2003.0,0
nm0002978,1,1.0,['actor'],2003.0,1
nm0571098,0,0.0,,2005.0,2
nm0132981,0,0.0,,2003.0,5
nm0577641,0,0.0,,2004.0,2
nm1375533,1,2.0,['writer'],2003.0,2
nm1376193,1,1.0,['actress'],2004.0,3
nm8396625,0,0.0,,2003.0,2
nm10509441,0,0.0,,2003.0,2
nm0209157,1,1.0,['writer'],2003.0,3
nm1061993,0,0.0,,2003.0,7
nm1376857,0,0.0,,2004.0,3
nm0135821,1,1.0,['actor'],2005.0,0
nm9719912,0,0.0,,2007.0,0
nm1052791,0,0.0,,2004.0,3
nm0897105,0,0.0,,2003.0,2
nm0593463,1,3.0,['actor'],2006.0,2
nm1377689,0,0.0,,2003.0,4
nm1374142,0,0.0,,2003.0,0
nm0005759,1,45.0,"['cinematographer', 'writer']",2005.0,2
nm0855843,0,0.0,,2004.0,4
nm0280416,1,1.0,['actor'],2003.0,3
nm0621029,0,0.0,,2003.0,2
nm1374613,0,0.0,,2003.0,0
nm1377677,0,0.0,,2003.0,0
nm0801202,1,1.0,['editor'],2003.0,0
nm0269003,0,0.0,,2004.0,2
nm0294274,0,0.0,,2004.0,9
nm0354918,1,1.0,['producer'],2004.0,2
nm1379515,0,0.0,,2003.0,2
nm0125241,0,0.0,,2003.0,1
nm0660421,0,0.0,,2003.0,1
nm0264009,1,3.0,['cinematographer'],2003.0,9
nm1349821,0,0.0,,2006.0,4
nm1382000,0,0.0,,2003.0,5
nm1286340,0,0.0,,2004.0,2
nm1401177,0,0.0,,2003.0,4
nm1600805,0,0.0,,2005.0,0
nm1381386,0,0.0,,2007.0,0
nm1380387,0,0.0,,2005.0,0
nm1104033,0,0.0,,2003.0,1
nm1383078,0,0.0,,2005.0,0
nm0771186,0,0.0,,2008.0,0
nm0771195,1,5.0,['writer'],2008.0,0
nm1381120,0,0.0,,2005.0,0
nm0740963,0,0.0,,2003.0,6
nm4558778,0,0.0,,2003.0,2
nm0485145,0,0.0,,2003.0,0
nm8326307,0,0.0,,2003.0,0
nm1294750,0,0.0,,2004.0,0
nm1380478,0,0.0,,2003.0,0
nm1381217,0,0.0,,2003.0,1
nm1391054,0,0.0,,2003.0,11
nm0046750,1,1.0,['writer'],2003.0,2
nm1389718,0,0.0,,2007.0,0
nm1247507,0,0.0,,2003.0,0
nm1381689,0,0.0,,2003.0,7
nm1379108,0,0.0,,2003.0,4
nm0115937,0,0.0,,2004.0,0
nm1385402,0,0.0,,2004.0,0
nm1383089,0,0.0,,2003.0,1
nm1380355,0,0.0,,2004.0,0
nm1379491,0,0.0,,2004.0,1
nm0003962,0,0.0,,2005.0,0
nm0224980,0,0.0,,2006.0,0
nm0302356,1,2.0,['actor'],2003.0,0
nm1380954,1,1.0,['producer'],2003.0,5
nm1380487,0,0.0,,2003.0,3
nm1331921,0,0.0,,2003.0,0
nm1381646,0,0.0,,2005.0,2
nm0370325,0,0.0,,2004.0,0
nm0634380,1,1.0,['producer'],2005.0,0
nm0252634,1,1.0,['producer'],2003.0,2
nm1209174,1,1.0,['actress'],2003.0,0
nm0414555,0,0.0,,2005.0,0
nm3252786,0,0.0,,2003.0,0
nm0221218,1,10.0,['actor'],2003.0,3
nm1384989,0,0.0,,2003.0,0
nm1385244,0,0.0,,2003.0,1
nm0453676,1,1.0,['writer'],2004.0,2
nm1386169,0,0.0,,2003.0,1
nm1079355,0,0.0,,2003.0,1
nm1565095,1,1.0,['editor'],2003.0,1
